Quick Lookup,Delivery Provider Lookup,Fulfillment Center Id,Window Id,Zone Id,Name,Market Code,Delivery Provider,Window Id,Fulfillment Center Id,Start Day,Start Time,End Day,End Time,Dispatch Day,Dispatch Time,Customization Start Day,Customization Start Time,Customization End Day,Customization End Time,Delivery Price,Order By,Is Visible,Message To User,DBP Route Id,DBP Window Id,Created,Archived,Archived Date,Sms Notifications,Updated,Pack Date Offset,Subtotal Min,Delivery Provider,Carrier Days in Transit,Zone Id,Fulfillment Center Id,Name,Expected Service Time In Minutes,Archived,Zone Pickup Address Id,Timezone,Created,Updated,Is Line Haul,Pickup Time,Transit Time,Market Code,To Be Archived
BOI|1,BOI|1|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,5abe3c19-d5ca-4305-b723-94593cdeee93,61b4aeb5-730b-467e-97e3-7d3a0dc60ad0,BOI: MONDAY PM,BOI,Bringg,5abe3c19-d5ca-4305-b723-94593cdeee93,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,20:00:00,6,17:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Monday afternoon/evening.,,,2020-11-02 19:14:29.131 -0600,FALSE,,TRUE,2022-11-04 11:45:23.492 -0500,1,,Bringg,,61b4aeb5-730b-467e-97e3-7d3a0dc60ad0,62759d07-dda5-4e5e-a0b9-fce960493522,BOI: MONDAY PM,5,FALSE,3ea666eb-02e6-455e-abd4-434b05eebc78,America/Denver,2020-11-02 18:56:33.974 -0600,2021-08-02 16:17:48.867 -0500,TRUE,7:00:00,20:00:00,BOI,FALSE
PickUp,DTW|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,1d2da268-ff5f-4880-ac6c-6785b30cf70f,37b45486-b428-49fc-878c-d2f7c56487a6,DTW: Employee Warehouse Pick Up,DTW,PickUp,1d2da268-ff5f-4880-ac6c-6785b30cf70f,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,0,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-10 18:59:31.191 -0500,FALSE,,TRUE,2022-11-04 11:45:23.492 -0500,1,,PickUp,,37b45486-b428-49fc-878c-d2f7c56487a6,c059b389-ff65-4283-8edb-06ffc96193af,DTW: Employee Warehouse Pick Up,5,FALSE,2b098935-0e4d-458d-9f17-0f3a2b6d6cb8,America/New_York,2019-06-06 15:12:40.719 -0500,2021-08-02 16:17:48.490 -0500,TRUE,8:00:00,5:00:00,DTW,FALSE
EUG|3,EUG|3|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,3f136629-a933-40d9-ac32-d351b4a9e128,b371e3ec-533f-4931-ae5c-ddb9e29ff53d,EUG: WEDNESDAY PM,EUG,Bringg,3f136629-a933-40d9-ac32-d351b4a9e128,62759d07-dda5-4e5e-a0b9-fce960493522,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-08-20 12:56:12.487 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,Bringg,,b371e3ec-533f-4931-ae5c-ddb9e29ff53d,62759d07-dda5-4e5e-a0b9-fce960493522,EUG: WEDNESDAY PM,5,FALSE,8dbeeb4f-952e-4bac-bfba-edc508f129f8,America/Los_Angeles,2019-08-20 12:54:12.320 -0500,2021-08-02 16:17:48.595 -0500,TRUE,7:00:00,2:00:00,EUG,FALSE
PickUp,CLE|5|PickUp,25729cbe-719c-4314-ab07-0fbc45d38a11,944b4dc1-3594-4ea6-8495-a982b675de01,bedae23d-81bc-4dd7-b07a-39a855ed4368,CLE: Employee Warehouse Pick Up,CLE,PickUp,944b4dc1-3594-4ea6-8495-a982b675de01,25729cbe-719c-4314-ab07-0fbc45d38a11,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-08-23 13:10:08.573 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,PickUp,,bedae23d-81bc-4dd7-b07a-39a855ed4368,25729cbe-719c-4314-ab07-0fbc45d38a11,CLE: Employee Warehouse Pick Up,5,FALSE,e6b264b5-cd1f-405b-ae7b-98e1ca9649f6,America/New_York,2019-07-31 12:21:22.323 -0500,2021-08-02 16:17:48.590 -0500,TRUE,6:30:00,7:00:00,CLE,FALSE
PickUp,SAT|2|PickUp,c2fcd071-f479-4f68-a54d-a382bd9fa552,38114a94-9dc9-4f24-9637-3bd598940d99,a6ba9f10-e4d3-4f8f-ad01-0a15616da8ce,SAT: Employee Warehouse Pick Up,SAT,PickUp,38114a94-9dc9-4f24-9637-3bd598940d99,c2fcd071-f479-4f68-a54d-a382bd9fa552,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-08-23 13:10:08.589 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,PickUp,,a6ba9f10-e4d3-4f8f-ad01-0a15616da8ce,c2fcd071-f479-4f68-a54d-a382bd9fa552,SAT: Employee Warehouse Pick Up,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2019-08-23 13:01:50.395 -0500,2021-08-02 11:25:04.148 -0500,FALSE,6:00:00,0:00:00,SAT,FALSE
PickUp,LAS|4|PickUp,9da947fe-5a46-424f-b328-e9414c197a32,605c3eb6-ac05-43ef-a6e5-e505349d87ea,44e6b6be-b3fe-4872-a09a-5ff90ec69cf0,LAS: Employee Warehouse Pick Up,LAS,PickUp,605c3eb6-ac05-43ef-a6e5-e505349d87ea,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,5,15:00:00,2,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-04-15 18:17:57.073 -0500,FALSE,,TRUE,2022-11-04 11:45:23.491 -0500,1,,PickUp,,44e6b6be-b3fe-4872-a09a-5ff90ec69cf0,9da947fe-5a46-424f-b328-e9414c197a32,LAS: Employee Warehouse Pick Up,5,FALSE,5073db4b-ffba-4ede-a3d1-65047f100664,America/Los_Angeles,2020-04-15 18:17:51.146 -0500,2021-08-02 16:17:48.163 -0500,TRUE,7:00:00,5:00:00,LAS,FALSE
BLI|4,BLI|4|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,33b8726b-29d5-4a36-b6b7-24cec4c16212,6a30695d-c456-4dd0-995a-510eb97239c0,BLI: THURSDAY PM,BLI,Bringg,33b8726b-29d5-4a36-b6b7-24cec4c16212,62759d07-dda5-4e5e-a0b9-fce960493522,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-05-20 15:52:34.407 -0500,FALSE,,TRUE,2022-11-04 11:45:23.491 -0500,1,,Bringg,,6a30695d-c456-4dd0-995a-510eb97239c0,62759d07-dda5-4e5e-a0b9-fce960493522,BLI: THURSDAY PM,5,FALSE,7372bd5a-61c0-4477-8c8f-5dc6e7dc0df1,America/Los_Angeles,2020-05-19 18:23:30.635 -0500,2021-08-02 16:17:48.161 -0500,TRUE,7:00:00,11:30:00,BLI,FALSE
PickUp,MKE|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,58fb3297-05bb-4d75-89bd-eafc86f648fc,54216262-2823-4ca6-a08f-35d48a076607,MKE: Employee Warehouse Pick Up,MKE,PickUp,58fb3297-05bb-4d75-89bd-eafc86f648fc,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,0,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-10 18:59:31.182 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,PickUp,,54216262-2823-4ca6-a08f-35d48a076607,c059b389-ff65-4283-8edb-06ffc96193af,MKE: Employee Warehouse Pick Up,5,FALSE,7855847f-9a44-4e81-8a06-d1f673f6dac5,America/Chicago,2019-07-10 18:52:03.034 -0500,2021-08-02 16:17:48.483 -0500,TRUE,10:00:00,1:30:00,MKE,FALSE
PickUp,SBA|4|PickUp,9da947fe-5a46-424f-b328-e9414c197a32,ad3ea3c9-368b-4929-9ad0-56e2ceecab7f,6adabf61-cb11-4fa7-991f-79f24e8866f2,SBA: Employee Warehouse Pick Up,SBA,PickUp,ad3ea3c9-368b-4929-9ad0-56e2ceecab7f,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,1,13:00:00,2,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2019-08-23 13:10:08.579 -0500,FALSE,,TRUE,2022-11-04 11:45:23.487 -0500,1,,PickUp,,6adabf61-cb11-4fa7-991f-79f24e8866f2,9da947fe-5a46-424f-b328-e9414c197a32,SBA: Employee Warehouse Pick Up,5,FALSE,cf715ba0-2162-11e8-b467-0ed5f89f718b,America/Los_Angeles,2019-08-23 13:01:50.350 -0500,2021-08-02 11:25:03.958 -0500,FALSE,6:30:00,0:00:00,SBA,FALSE
PickUp,IAH|2|PickUp,c2fcd071-f479-4f68-a54d-a382bd9fa552,3d087790-974f-4388-955d-f32ece7339b5,729203b9-02da-4862-acf1-a13787d48fb8,IAH: Employee Warehouse Pick Up,IAH,PickUp,3d087790-974f-4388-955d-f32ece7339b5,c2fcd071-f479-4f68-a54d-a382bd9fa552,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-08-23 13:10:08.578 -0500,FALSE,,TRUE,2022-11-04 11:45:23.495 -0500,1,,PickUp,,729203b9-02da-4862-acf1-a13787d48fb8,c2fcd071-f479-4f68-a54d-a382bd9fa552,IAH: Employee Warehouse Pick Up,5,FALSE,8a0be398-0656-42c9-8cc6-74e6b478499e,America/Chicago,2019-08-23 13:01:50.395 -0500,2021-08-02 16:17:48.411 -0500,TRUE,5:00:00,2:30:00,IAH,FALSE
LAS|2,LAS|2|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,de6cd28d-3674-4947-bd2c-ad553da80ff4,2c9fdf4b-b11f-46aa-8881-15894b71f1fb,LAS: TUESDAY PM,LAS,Bringg,de6cd28d-3674-4947-bd2c-ad553da80ff4,9da947fe-5a46-424f-b328-e9414c197a32,2,5:00:00,2,21:00:00,0,15:00:00,4,15:00:00,0,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2020-04-01 18:44:19.082 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,Bringg,,2c9fdf4b-b11f-46aa-8881-15894b71f1fb,9da947fe-5a46-424f-b328-e9414c197a32,LAS: TUESDAY PM,5,FALSE,5073db4b-ffba-4ede-a3d1-65047f100664,America/Los_Angeles,2020-04-01 18:43:25.099 -0500,2021-08-02 16:17:48.490 -0500,TRUE,7:00:00,5:00:00,LAS,FALSE
PickUp,BLI|1|PickUp,62759d07-dda5-4e5e-a0b9-fce960493522,41a66bac-422b-4411-b7d2-637cfb2ae02c,a1668dfb-c0a2-47de-ab17-2c4445a01934,BLI: Employee Warehouse Pick Up,BLI,PickUp,41a66bac-422b-4411-b7d2-637cfb2ae02c,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,0,0,TRUE,We deliver to your neighborhood on Tuesday afternoon/evening.,,,2020-05-20 15:52:34.407 -0500,FALSE,,TRUE,2022-11-04 11:45:23.491 -0500,1,,PickUp,,a1668dfb-c0a2-47de-ab17-2c4445a01934,62759d07-dda5-4e5e-a0b9-fce960493522,BLI: Employee Warehouse Pick Up,5,FALSE,7372bd5a-61c0-4477-8c8f-5dc6e7dc0df1,America/Los_Angeles,2020-05-19 18:23:30.641 -0500,2021-08-02 16:17:48.355 -0500,TRUE,7:00:00,11:30:00,BLI,FALSE
OKC|5,OKC|5|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,38c4ddc5-d3f2-4614-930a-c0236d80d734,cc738d76-6e5f-4ec0-89d2-76b0b293d583,OKC: FRIDAY PM,OKC,Bringg,38c4ddc5-d3f2-4614-930a-c0236d80d734,c2fcd071-f479-4f68-a54d-a382bd9fa552,5,5:00:00,5,21:00:00,3,18:00:00,1,13:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2020-06-10 17:51:37.700 -0500,FALSE,,TRUE,2022-11-04 11:45:23.497 -0500,1,,Bringg,,cc738d76-6e5f-4ec0-89d2-76b0b293d583,c2fcd071-f479-4f68-a54d-a382bd9fa552,OKC: FRIDAY PM,5,FALSE,eebe1a4b-7d52-4bdd-a519-136a49ab143c,America/Chicago,2020-06-10 17:50:25.267 -0500,2021-08-02 16:17:48.782 -0500,TRUE,7:00:00,7:20:00,OKC,FALSE
PickUp,BOI|4|PickUp,62759d07-dda5-4e5e-a0b9-fce960493522,bece9e65-e190-4995-96fb-0e943223e502,0e3eeed0-ad8d-49eb-ac2b-c9ad2fae76bf,BOI: Employee Warehouse Pickup,BOI,PickUp,bece9e65-e190-4995-96fb-0e943223e502,62759d07-dda5-4e5e-a0b9-fce960493522,4,5:00:00,4,20:00:00,1,17:00:00,5,14:00:00,1,11:00:00,0,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-11-02 19:14:29.143 -0600,FALSE,,TRUE,2022-11-04 11:45:23.482 -0500,2,,PickUp,,0e3eeed0-ad8d-49eb-ac2b-c9ad2fae76bf,62759d07-dda5-4e5e-a0b9-fce960493522,BOI: Employee Warehouse Pickup,5,FALSE,3ea666eb-02e6-455e-abd4-434b05eebc78,America/Denver,2020-11-02 18:56:33.972 -0600,2021-08-02 16:17:48.793 -0500,TRUE,7:00:00,20:00:00,BOI,FALSE
HAR|3,HAR|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,c1bd3eab-6a9a-408e-b767-2b37af718d6e,74436f9a-a259-4e9f-9271-46ae2efeee43,HAR: WEDNESDAY PM,HAR,Bringg,c1bd3eab-6a9a-408e-b767-2b37af718d6e,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-06-27 12:13:31.266 -0500,FALSE,,TRUE,2022-11-04 11:45:23.494 -0500,1,,Bringg,,74436f9a-a259-4e9f-9271-46ae2efeee43,25729cbe-719c-4314-ab07-0fbc45d38a11,HAR: WEDNESDAY PM,5,FALSE,c5eb71a6-50f1-465d-b41f-1ea43b3503ba,America/New_York,2019-06-27 12:10:16.020 -0500,2021-08-02 16:17:48.489 -0500,TRUE,6:30:00,11:00:00,HAR,FALSE
PickUp,NWI|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,6f734919-01dd-4d53-9b74-426a0eb49a82,868eb2e9-b571-446d-a064-1556485afed1,NWI: Employee Warehouse Pick Up,NWI,PickUp,6f734919-01dd-4d53-9b74-426a0eb49a82,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,0,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-10 18:59:31.191 -0500,FALSE,,TRUE,2022-11-04 11:45:23.481 -0500,1,,PickUp,,868eb2e9-b571-446d-a064-1556485afed1,c059b389-ff65-4283-8edb-06ffc96193af,NWI: Employee Warehouse Pick Up,5,FALSE,da4f9013-348d-4c96-b7f9-3dfb5912079e,America/Chicago,2018-12-20 13:00:56.152 -0600,2021-08-02 16:17:48.422 -0500,TRUE,10:00:00,1:30:00,NWI,FALSE
CLE|3,CLE|3|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,898698fa-c4bc-48e4-b3e5-014236c08df3,a2c61600-652a-47fe-a722-ec23f9748928,CLE: WEDNESDAY PM,CLE,Bringg,898698fa-c4bc-48e4-b3e5-014236c08df3,25729cbe-719c-4314-ab07-0fbc45d38a11,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray!  We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-31 12:25:00.834 -0500,FALSE,,TRUE,2022-11-04 11:45:23.496 -0500,1,,Bringg,,a2c61600-652a-47fe-a722-ec23f9748928,25729cbe-719c-4314-ab07-0fbc45d38a11,CLE: WEDNESDAY PM,5,FALSE,e6b264b5-cd1f-405b-ae7b-98e1ca9649f6,America/New_York,2019-07-31 12:21:22.321 -0500,2021-08-02 16:17:48.502 -0500,TRUE,6:30:00,7:00:00,CLE,FALSE
EUG|1,EUG|1|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,3ee9e21e-0910-4220-946d-be110b6c087e,a5a3ad27-fdbc-4bee-bdfe-a95e45470795,EUG: MONDAY PM,EUG,Bringg,3ee9e21e-0910-4220-946d-be110b6c087e,62759d07-dda5-4e5e-a0b9-fce960493522,1,5:00:00,1,21:00:00,6,18:00:00,4,15:00:00,6,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Monday afternoon/evening.,,,2019-08-20 12:56:12.489 -0500,FALSE,,TRUE,2022-11-04 11:45:23.491 -0500,1,,Bringg,,a5a3ad27-fdbc-4bee-bdfe-a95e45470795,62759d07-dda5-4e5e-a0b9-fce960493522,EUG: MONDAY PM,5,FALSE,8dbeeb4f-952e-4bac-bfba-edc508f129f8,America/Los_Angeles,2019-08-20 12:54:12.301 -0500,2021-08-02 16:17:48.411 -0500,TRUE,7:00:00,2:00:00,EUG,FALSE
PickUp,HAR|2|PickUp,25729cbe-719c-4314-ab07-0fbc45d38a11,82928dc1-fd2a-4016-9a45-ea65c5de37c8,7ba43a1c-8d68-4b2f-8791-f5778e6ace73,HAR: Employee Warehouse Pick Up,HAR,PickUp,82928dc1-fd2a-4016-9a45-ea65c5de37c8,25729cbe-719c-4314-ab07-0fbc45d38a11,2,5:00:00,2,21:00:00,0,18:00:00,4,15:00:00,0,12:00:00,0,0,TRUE,Hooray! We deliver to your neighborhood on Tuesday afternoon/evening.,,,2019-08-23 13:10:08.581 -0500,FALSE,,TRUE,2022-11-04 11:45:23.492 -0500,1,,PickUp,,7ba43a1c-8d68-4b2f-8791-f5778e6ace73,25729cbe-719c-4314-ab07-0fbc45d38a11,HAR: Employee Warehouse Pick Up,5,FALSE,fd775c49-63ca-48b0-bd57-dd885ee6b1a7,America/New_York,2019-08-23 13:01:50.381 -0500,2021-08-02 16:17:48.162 -0500,TRUE,6:30:00,11:00:00,HAR,FALSE
LAS|4,LAS|4|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,8beeeec9-d9af-42b7-9dce-794329b18cfd,410589e8-a96c-4d3f-a549-2e636e716eea,LAS: THURSDAY PM,LAS,Bringg,8beeeec9-d9af-42b7-9dce-794329b18cfd,9da947fe-5a46-424f-b328-e9414c197a32,4,5:00:00,4,21:00:00,2,15:00:00,5,15:00:00,2,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-04-01 18:44:19.090 -0500,FALSE,,TRUE,2022-11-04 11:45:23.494 -0500,1,,Bringg,,410589e8-a96c-4d3f-a549-2e636e716eea,9da947fe-5a46-424f-b328-e9414c197a32,LAS: THURSDAY PM,5,FALSE,5073db4b-ffba-4ede-a3d1-65047f100664,America/Los_Angeles,2020-04-01 18:43:25.098 -0500,2021-08-02 16:17:48.422 -0500,TRUE,7:00:00,5:00:00,LAS,FALSE
PIT|4,PIT|4|Bringg,25729cbe-719c-4314-ab07-0fbc45d38a11,17078f54-1319-4e96-8b68-e7793c12fa4f,1fb25134-8032-4bbc-a780-cd0838fb85f5,PIT: THURSDAY PM,PIT,Bringg,17078f54-1319-4e96-8b68-e7793c12fa4f,25729cbe-719c-4314-ab07-0fbc45d38a11,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-04-15 16:35:17.965 -0500,FALSE,,TRUE,2022-11-04 11:45:23.491 -0500,1,,Bringg,,1fb25134-8032-4bbc-a780-cd0838fb85f5,25729cbe-719c-4314-ab07-0fbc45d38a11,PIT: THURSDAY PM,5,FALSE,1d530fb2-3790-49f4-a198-1a0b53ff83bc,America/New_York,2020-04-15 16:34:45.019 -0500,2021-08-02 16:17:48.410 -0500,TRUE,6:30:00,4:00:00,PIT,FALSE
BLI|3,BLI|3|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,932b79f8-40e1-4523-8065-c22e0c5623fb,bded7ac9-3a69-4a5a-afac-b5095cc46f58,BLI: WEDNESDAY PM,BLI,Bringg,932b79f8-40e1-4523-8065-c22e0c5623fb,62759d07-dda5-4e5e-a0b9-fce960493522,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2020-05-20 15:52:34.404 -0500,FALSE,,TRUE,2022-11-04 11:45:23.525 -0500,1,,Bringg,,bded7ac9-3a69-4a5a-afac-b5095cc46f58,62759d07-dda5-4e5e-a0b9-fce960493522,BLI: WEDNESDAY PM,5,FALSE,7372bd5a-61c0-4477-8c8f-5dc6e7dc0df1,America/Los_Angeles,2020-05-19 18:23:30.645 -0500,2021-08-02 16:17:48.416 -0500,TRUE,7:00:00,11:30:00,BLI,FALSE
TPL|4,TPL|4|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,968f4b0e-7e6e-45af-928c-4eb85eb23674,9a9af910-85ac-4ba7-92ab-777f7f8a5b49,TPL: THURSDAY PM,TPL,Bringg,968f4b0e-7e6e-45af-928c-4eb85eb23674,c2fcd071-f479-4f68-a54d-a382bd9fa552,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-06-03 14:29:02.433 -0500,FALSE,,TRUE,2022-11-04 11:45:23.492 -0500,1,,Bringg,,9a9af910-85ac-4ba7-92ab-777f7f8a5b49,c2fcd071-f479-4f68-a54d-a382bd9fa552,TPL: THURSDAY PM,5,FALSE,cffec1d1-88db-438f-9432-b172b2a77d9a,America/Chicago,2020-06-03 14:28:21.793 -0500,2021-08-02 16:17:48.596 -0500,TRUE,4:30:00,2:20:00,TPL,FALSE
OKC|4,OKC|4|Bringg,c2fcd071-f479-4f68-a54d-a382bd9fa552,d69d02e2-4a0f-4a5e-813e-9de8506ca284,ab642e62-e718-458e-a708-52d0a015c642,OKC: THURSDAY PM,OKC,Bringg,d69d02e2-4a0f-4a5e-813e-9de8506ca284,c2fcd071-f479-4f68-a54d-a382bd9fa552,4,5:00:00,4,21:00:00,2,21:00:00,1,13:00:00,2,15:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Thursday afternoon/evening.,,,2020-06-10 17:51:37.698 -0500,FALSE,,TRUE,2022-11-04 11:45:23.622 -0500,1,,Bringg,,ab642e62-e718-458e-a708-52d0a015c642,c2fcd071-f479-4f68-a54d-a382bd9fa552,OKC: THURSDAY PM,5,FALSE,eebe1a4b-7d52-4bdd-a519-136a49ab143c,America/Chicago,2020-06-10 17:50:25.263 -0500,2021-08-02 16:17:48.708 -0500,TRUE,7:00:00,7:20:00,OKC,FALSE
BOI|2,BOI|2|Bringg,62759d07-dda5-4e5e-a0b9-fce960493522,7e8ef2f8-a268-4d58-8e67-6caeef904022,99328fa5-c34b-449a-bf06-04946ca74ea3,BOI: TUESDAY PM,BOI,Bringg,7e8ef2f8-a268-4d58-8e67-6caeef904022,62759d07-dda5-4e5e-a0b9-fce960493522,2,5:00:00,2,20:00:00,6,17:00:00,4,14:00:00,6,11:00:00,5.99,0,TRUE,We deliver to your neighborhood on Tuesday afternoon/evening.,,,2020-11-02 19:14:29.138 -0600,FALSE,,TRUE,2022-11-04 11:45:23.638 -0500,2,,Bringg,,99328fa5-c34b-449a-bf06-04946ca74ea3,62759d07-dda5-4e5e-a0b9-fce960493522,BOI: TUESDAY PM,5,FALSE,3ea666eb-02e6-455e-abd4-434b05eebc78,America/Denver,2020-11-02 18:56:33.972 -0600,2021-08-02 16:17:48.861 -0500,TRUE,7:00:00,20:00:00,BOI,FALSE
PickUp,MSP|3|PickUp,c059b389-ff65-4283-8edb-06ffc96193af,580ae2f4-94fb-4679-90cd-a1fc944ec36c,30cf21d6-27b2-4076-9bbf-ceeae5cc00d3,MSP: Employee Warehouse Pick Up,MSP,PickUp,580ae2f4-94fb-4679-90cd-a1fc944ec36c,c059b389-ff65-4283-8edb-06ffc96193af,3,5:00:00,3,21:00:00,1,18:00:00,5,15:00:00,1,12:00:00,0,0,TRUE,We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-10 18:59:31.194 -0500,FALSE,,TRUE,2022-11-04 11:45:23.638 -0500,1,,PickUp,,30cf21d6-27b2-4076-9bbf-ceeae5cc00d3,c059b389-ff65-4283-8edb-06ffc96193af,MSP: Employee Warehouse Pick Up,5,FALSE,23900d82-ea61-405c-ba48-dd8cdb477d4f,America/Chicago,2019-07-10 18:52:03.035 -0500,2021-08-02 16:17:48.490 -0500,TRUE,9:30:00,5:30:00,MSP,FALSE
SBA|5,SBA|5|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,3121c957-cfa1-4996-b065-9b968ac062cb,5e9eecf8-a581-4077-a485-20c82f4a77b7,SBA: FRIDAY PM,SBA,Bringg,3121c957-cfa1-4996-b065-9b968ac062cb,9da947fe-5a46-424f-b328-e9414c197a32,5,5:00:00,5,21:00:00,3,15:00:00,6,15:00:00,3,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Friday afternoon/evening.,,,2019-07-23 18:08:14.491 -0500,FALSE,,TRUE,2022-11-04 11:45:23.637 -0500,1,,Bringg,,5e9eecf8-a581-4077-a485-20c82f4a77b7,9da947fe-5a46-424f-b328-e9414c197a32,SBA: FRIDAY PM,5,FALSE,a80348fe-97e1-4eda-9f55-d46c9ac690cb,America/Los_Angeles,2019-07-23 12:49:59.155 -0500,2021-08-05 18:13:18.590 -0500,TRUE,6:30:00,2:30:00,SBA,FALSE
MCE|3,MCE|3|Bringg,9da947fe-5a46-424f-b328-e9414c197a32,0a84017a-3832-464c-bf3b-b3a1f8c8d6b0,00317d42-315f-4fc6-9804-3ff4c2994f4e,MCE: WEDNESDAY PM,MCE,Bringg,0a84017a-3832-464c-bf3b-b3a1f8c8d6b0,9da947fe-5a46-424f-b328-e9414c197a32,3,5:00:00,3,21:00:00,1,15:00:00,5,15:00:00,1,12:00:00,5.99,0,TRUE,Hooray! We deliver to your neighborhood on Wednesday afternoon/evening.,,,2019-07-26 14:00:16.927 -0500,FALSE,,TRUE,2022-11-04 11:45:23.617 -0500,1,,Bringg,,00317d42-315f-4fc6-9804-3ff4c2994f4e,9da947fe-5a46-424f-b328-e9414c197a32,MCE: WEDNESDAY PM,5,FALSE,878e5b8e-88a8-4f5b-9a94-d76b65b51b33,America/Los_Angeles,2019-07-26 13:33:19.873 -0500,2021-08-02 16:17:48.409 -0500,TRUE,7:00:00,4:00:00,MCE,FALSE
