windowExceptionId,originalWindowId,originalDeliveryDay,replacementDeliveryDay,originalDeliveryDate,replacementWindowId,replacementDeliveryDate,Christmas or New Years,reason,canDonate,donationPartnerIds
9e8b9419-3f6b-45ea-990a-a6cea38854cf,d2b4ffcc-73c0-4b95-a119-2f56c80821fa,1,2,12/26/2022,895a9496-63a9-4ac3-b215-8dd53501c0cb,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
77dbf075-c807-46d2-8ec4-e69c12fc7e62,d998d7cb-0232-4e05-8f45-0c43ecd3e020,1,2,12/26/2022,88485589-0ee3-4aef-8331-a40a6cfa024a,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
b74abe61-9f2d-470a-bf9f-3413f83cc7ee,0f0d3e31-e6f2-4717-8ff9-982e9df242d4,1,2,12/26/2022,7edde621-ad5d-401e-9b12-5f81f1daa162,12/27/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
e9d14ce3-01fa-437e-ad2b-2e893674b913,9a32d9ce-44a7-454d-96aa-1da6897adfcf,2,3,12/27/2022,a6fbefbb-bd13-471e-a774-864358a85809,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
34b25783-0d3b-4d12-a223-f8d14ec52ac6,de6cd28d-3674-4947-bd2c-ad553da80ff4,2,3,12/27/2022,0e7ab129-6414-467c-b1f5-0e714b636f08,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
bb2dc499-d1f2-489c-ba5a-2e1a1ee32730,82e37986-8179-4879-b3f6-db198594c0ed,2,3,12/27/2022,f7b12ec5-1f38-4111-89a7-c4daa85b2acd,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
12c8b86c-be1d-4c92-8e48-7193325bd432,98e1a72e-99c3-4f8c-a549-76d1fddd1622,2,3,12/27/2022,b9ff51d2-686e-455d-a13b-d6aaa741a49e,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
7938c5a7-f194-4e5a-adef-e277abbcaa06,5a820b7a-b29f-40de-9964-64e833f5ec1f,2,3,12/27/2022,80530fa0-ba4c-4a87-b80d-7ffd3f0536b2,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
79f66793-227c-47ec-a91e-ace6ffaecfa3,e412a14a-ddc3-4f6f-bd5a-e8c1f79fed93,2,3,12/27/2022,821e35dd-9fde-4649-88f0-050d5cd912cd,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
e0f052b7-ac2f-487b-9de4-6a5f9b5a7c28,50167f8d-7217-4618-b9c8-2ad1d01bd116,2,3,12/27/2022,21732c7b-546c-4f88-8391-92ec88d1580b,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
9bc23e8b-b22e-4500-8eb9-d175ab287e08,482c9536-c151-4864-9c91-4a89453f1de5,2,3,12/27/2022,eb87c789-32a1-4fba-8be8-300cf8c4fbf3,12/28/2022,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
