Zone ID,FC Abbreviation,Zone Name,Christmas or New Years,Pack Date,Delivery Date,Custo Open Date / Time,Custo Close Date / Time,Dispatch Date / Time
b2f19c2f-512d-4983-a6e3-59e3d778ee61,BWI,RIC: WEDNESDAY PM,New Years,1/3/2023,1/4/2023,"Friday, 12/30 - 03:00 PM","Monday, 01/02 - 12:00 PM","Monday, 01/02 - 06:00 PM"
6ad2186e-4ba7-4389-9c75-c88d3f7d972f,BWI,RIC: Employee Warehouse Pick Up,New Years,1/4/2023,1/5/2023,"Monday, 01/02 - 01:00 PM","Tuesday, 01/03 - 03:00 PM","Tuesday, 01/03 - 09:00 PM"
189f4e1e-e98c-4022-a403-043005ae2d5c,LA,EBY: Employee Warehouse Pick Up LAX,New Years,1/5/2023,1/6/2023,"Saturday, 12/31 - 03:00 PM","Wednesday, 01/04 - 12:00 PM","Wednesday, 01/04 - 03:00 PM"
b95feee5-3d3b-415c-8048-f4922f255c70,BWI,RIC: FRIDAY PM,New Years,1/5/2023,1/6/2023,"Monday, 01/02 - 01:00 PM","Wednesday, 01/04 - 12:00 PM","Wednesday, 01/04 - 06:00 PM"
10f8e2fe-d622-4ab6-b2b1-12eeffa4dc78,BWI,PIT: TUESDAY PM,New Years,1/2/2023,1/3/2023,"Thursday, 12/29 - 03:00 PM","Sunday, 01/01 - 12:00 PM","Sunday, 01/01 - 06:00 PM"
c2b44bf3-e3ec-4faf-a448-33d3a6b09406,BWI,PIT: WEDNESDAY PM,New Years,1/3/2023,1/4/2023,"Friday, 12/30 - 03:00 PM","Monday, 01/02 - 12:00 PM","Monday, 01/02 - 06:00 PM"
b7e997cf-b7ca-4b0e-abca-e4731e809cd9,SAT,CRP: THURSDAY PM,New Years,1/4/2023,1/5/2023,"Monday, 01/02 - 01:00 PM","Tuesday, 01/03 - 03:00 PM","Tuesday, 01/03 - 09:00 PM"
80b6b56c-2097-4a4e-a66e-8b5160bb48a0,CHI,BNA: TUESDAY PM,New Years,1/3/2023,1/4/2023,"Thursday, 12/29 - 03:00 PM","Sunday, 01/01 - 12:00 PM","Sunday, 01/01 - 06:00 PM"
2a53a587-da2c-45fe-8a1c-099db6441313,CHI,BNA: MONDAY PM,New Years,1/2/2023,1/3/2023,"Thursday, 12/29 - 03:00 PM","Saturday, 12/31 - 12:00 PM","Saturday, 12/31 - 06:00 PM"
4f334ffb-16b4-43e4-8aa9-2c1cf70c06e9,CHI,BNA: WEDNESDAY PM,New Years,1/4/2023,1/5/2023,"Friday, 12/30 - 03:00 PM","Monday, 01/02 - 12:00 PM","Monday, 01/02 - 06:00 PM"
8dc398a2-531e-485f-ad23-4f94224d73a1,CHI,BNA: THURSDAY PM,New Years,1/5/2023,1/6/2023,"Monday, 01/02 - 01:00 PM","Tuesday, 01/03 - 03:00 PM","Tuesday, 01/03 - 09:00 PM"
fe9940d0-2c44-4267-8fea-56f1b143f7a5,LA,SFO: Employee Warehouse Pick Up LAX,New Years,1/4/2023,1/5/2023,"Friday, 12/30 - 03:00 PM","Tuesday, 01/03 - 12:00 PM","Tuesday, 01/03 - 03:00 PM"
46782f0f-ba55-4089-9d08-3a2dedc73dc6,PNW,OLM: WEDNESDAY PM,New Years,1/4/2023,1/5/2023,"Friday, 12/30 - 03:00 PM","Monday, 01/02 - 12:00 PM","Monday, 01/02 - 06:00 PM"
8ad3a55f-db6e-40cc-84d6-bed31c630594,PNW,OLM: MONDAY PM,New Years,1/2/2023,1/3/2023,"Thursday, 12/29 - 03:00 PM","Saturday, 12/31 - 12:00 PM","Saturday, 12/31 - 06:00 PM"
e684a0b9-4b0f-44e7-847d-d03123046962,PNW,BLI: MONDAY PM,New Years,1/2/2023,1/3/2023,"Thursday, 12/29 - 03:00 PM","Saturday, 12/31 - 12:00 PM","Saturday, 12/31 - 06:00 PM"
72477012-0d39-43d3-af19-b7acf92e115f,PNW,OLM: TUESDAY PM,New Years,1/3/2023,1/4/2023,"Thursday, 12/29 - 03:00 PM","Sunday, 01/01 - 12:00 PM","Sunday, 01/01 - 06:00 PM"
8b9ac3b7-b798-4117-b5d0-470b5c3640b1,PNW,OLM: THURSDAY PM,New Years,1/5/2023,1/6/2023,"Monday, 01/02 - 01:00 PM","Tuesday, 01/03 - 03:00 PM","Tuesday, 01/03 - 09:00 PM"
