windowExceptionId,originalWindowId,originalDeliveryDay,replacementDeliveryDay,originalDeliveryDate,replacementWindowId,replacementDeliveryDate,Christmas or New Years,reason,canDonate,donationPartnerIds
7c0cdbf6-bf91-4965-9266-48b915d4f9e6,3270e6bc-6da1-433f-b81e-85d06bdecbd6,2,3,2022-12-27,bea253ed-87dc-4da4-bd0f-477fb2a4b9c0,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Tuesday, 12/27",FALSE,[]
b0c53ec9-c841-439f-a4a6-bdead0c96eb1,bece9e65-e190-4995-96fb-0e943223e502,4,5,2022-12-29,7f6c0103-5569-4881-a0c9-efee7a60ed77,2022-12-30,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Friday, 12/30 instead of Thursday, 12/29",FALSE,[]
3a1f296e-48c6-4635-a8c0-085fcb2dade7,d9e7246a-a190-48a5-90a6-20cb9f5e6011,4,5,2022-12-29,b9b03634-a37d-40ae-ae03-99de97344737,2022-12-30,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Friday, 12/30 instead of Thursday, 12/29",FALSE,[]
5944d9fa-b36d-45b5-83b7-40e0e8a77ff0,605c3eb6-ac05-43ef-a6e5-e505349d87ea,4,5,2022-12-29,4c242ce4-041b-40b0-9536-1d05d07b9810,2022-12-30,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Friday, 12/30 instead of Thursday, 12/29",FALSE,[]
61d4e1b2-ecb4-415e-b47a-a029ae1ba263,acb5bb3f-e1a7-4c43-b0ca-a74bee74e7ae,4,5,2022-12-29,e0658909-c6e0-49e2-a612-a799686617d2,2022-12-30,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Friday, 12/30 instead of Thursday, 12/29",FALSE,[]
65d08859-5cfc-447f-ac04-64e145aec754,d9bdce04-200d-4f8a-b0c4-d865cbe1120d,4,5,2022-12-29,7515a9be-360d-4a62-9444-02435ed32c37,2022-12-30,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Friday, 12/30 instead of Thursday, 12/29",FALSE,[]
c9f72f28-18ee-4cbb-b5af-85f77352e369,82928dc1-fd2a-4016-9a45-ea65c5de37c8,2,3,2022-12-27,2b8799e5-cd89-48b5-bcf8-dd6ce506c48b,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Tuesday, 12/27",FALSE,[]
6b8a9b06-2814-49ce-8af1-bf7f42472792,4e707579-05e7-4443-96be-0272c7e5b773,2,3,2022-12-27,978bfb4e-1637-49a9-abca-2ffc7950b5d7,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Tuesday, 12/27",FALSE,[]
5c539c11-601e-4de8-9b89-84c258fffc89,8442a5c5-3493-47f1-9d00-e0a790296261,1,3,2022-12-26,93cffac8-fc6c-4cc1-867b-66afe92214ff,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Monday, 12/26",FALSE,[]
c56aedd5-3955-4c0e-9c2c-a4fc64825e59,b686fa2d-e3c1-4933-a67b-a1b4b8c11259,5,3,2022-12-30,e9683d0d-9881-4a57-a94c-362db6633f3a,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Friday, 12/30",FALSE,[]
dac81d34-8e68-4270-b774-f6175bce72a8,3611b779-4f40-4f9e-a47b-063855a3ad60,2,3,2022-12-27,2c5f0456-760f-4b09-b82d-16ba00b420be,2022-12-28,Christmas,"Special holiday schedule: Due to Christmas, your order will be delivered on Wednesday, 12/28 instead of Tuesday, 12/27",FALSE,[]
3bde59a0-3b47-42ae-88bc-65fbc25415c4,f828c6b4-f54d-4d82-a0f8-d59d2070e73b,1,2,2023-01-02,2caf2ba8-9816-47f4-8878-5a0d8a7e098a,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
69a54756-b02a-44cc-b73f-91328ffc3888,7a182ad1-d26b-4b87-b5c1-7b385bf30b9f,1,2,2023-01-02,c776f9bf-8872-400c-af4d-6989f9c13283,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
52e687a4-b6dd-4a69-a5b0-945131b21ec5,5abe3c19-d5ca-4305-b723-94593cdeee93,1,2,2023-01-02,421de572-a55b-4834-bc7e-0e664e181ff3,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
84ea2615-72e4-446b-a5e8-84a4075678aa,3ee9e21e-0910-4220-946d-be110b6c087e,1,2,2023-01-02,1cb5c9b7-f739-441f-8c88-8257a5e774a1,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
9ab88437-4f9d-4f16-8b32-e555c2748ecf,cc5b36cd-8fa8-407e-96f8-b1a534b002f5,1,2,2023-01-02,0c45317f-a124-4316-882b-a313f1061258,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
30ded97e-338f-4908-9f15-c7042ac620a1,256df303-a953-49e6-83ac-12dfe1fe7bbe,1,2,2023-01-02,662685fb-b59e-4253-8dec-5da9c4c6dd3d,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
92c17b82-9c6b-445c-ad7a-fc7f65cc890e,b1c4ffc7-d1b7-480c-9ba2-51bb97516f89,1,2,2023-01-02,e6565e13-81fb-4be4-87cb-1f8f812af731,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
95d09752-dfbe-404d-9080-6df6522281da,dc1c70cb-a561-4581-b6a9-581557245af2,1,2,2023-01-02,999afc79-f34f-4b50-9765-cdd23a147d02,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
14e09c82-2c32-40d5-a27b-75e596d55ba5,963cbf0b-224d-488c-b4f7-efc200a65ca2,2,3,2023-01-03,f2aed100-8dca-487d-8323-ae9c57cc9e16,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
1fc351de-c672-404e-9f1f-5973dde0f33d,799414d7-6757-4448-8181-95c6df2e124a,2,3,2023-01-03,0caf84c0-27e2-4209-abd8-f0c7f5aa165e,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
417abd18-9119-4a0e-91d5-0fdc7125d239,7e8ef2f8-a268-4d58-8e67-6caeef904022,2,3,2023-01-03,e04c9c3c-7368-4079-8978-e3d7f18cccd8,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
6cf6d35d-d66d-47c9-a16c-9d4d822469e8,b9a3bd70-2f24-4c71-b7a5-8fb878a567db,2,3,2023-01-03,5be09110-9b04-4d7b-bc3a-8a259d5eac67,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
ac4e5825-e116-4c71-b662-dcc3dd43734f,430eb096-a043-4d63-a052-6d463b8f0e2a,2,3,2023-01-03,ac3c528d-be2b-4886-8e82-de7ab20158e9,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
c73448e8-222f-4f43-9dc7-e9e39594fae4,50038150-f7ac-43c3-bed4-a5316f11e46e,2,3,2023-01-03,84bd7c0c-e0ff-4562-916c-a991ed0eb22b,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
eefb36f9-9efb-4d86-af8c-b1ed10a4d5c8,38ffc46a-021b-4969-9219-a36c5fb0fbf0,2,3,2023-01-03,8e3a656d-465b-4d2d-afc7-14d062e7d012,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
da693a14-c815-41c2-bf90-10e170c39631,adf18922-7fd0-4ef5-b518-8fb38ee887ea,2,3,2023-01-03,77630d44-9eee-45a1-aa71-a533f5305075,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
1358a163-8a86-4bab-af36-4baef42e5cc9,932b79f8-40e1-4523-8065-c22e0c5623fb,3,4,2023-01-04,4005d781-6534-4760-aa57-b44d49af3c4d,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
f6f9cee6-2799-4f25-b23a-766cfd378f72,0d5296b2-2b7b-48ee-8960-905b793caba3,3,4,2023-01-04,719f7c73-ba0a-4bc8-a0d0-ba0021edfe86,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
ebec2ad3-cc35-463f-9db8-c276d38ecb4e,d59452a6-e799-49a4-a622-84cfeaa3becb,3,4,2023-01-04,d7ee0dcc-7b7f-460a-969e-00e8fc534ac5,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
d51b00b1-1762-45e1-8690-406765420104,3f136629-a933-40d9-ac32-d351b4a9e128,3,4,2023-01-04,f03fb6c7-b272-444f-93ea-814cd84004dc,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
26a30734-4d26-4a63-bea1-104471e55e44,74548c37-f085-43a5-b85d-f342533747bb,3,4,2023-01-04,255c6984-1562-47e4-b693-fb974db246a1,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
ba207a04-94d7-4300-8d7e-9268e5f0c439,96b2a2b2-d24e-4b3b-933e-f38851668a39,3,4,2023-01-04,35caa439-8c28-4e9c-9547-70b6bad459e4,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
293bab7b-8bb8-444a-8724-4461500203f0,6c486673-70a3-4c86-93e4-f83266c102e1,3,4,2023-01-04,24ae7130-249d-4eef-9052-17547e7a25ea,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
0a5f2ca1-ce6b-4a92-8b5f-e02d35989f63,6ea46e65-182f-4dcc-ab1c-c751c8293130,3,4,2023-01-04,f678d2a4-738a-4807-a9de-fa3328cb8624,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
deb80556-5d02-4d51-b04f-8b5ff074533a,33b8726b-29d5-4a36-b6b7-24cec4c16212,4,5,2023-01-05,2a39c105-d625-4015-9d48-4efa2027e43e,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
d0e3023c-284c-4688-9f7c-0c2e69bb1151,a5a1ea5a-b7e2-4055-a64b-86c3766b11fb,4,5,2023-01-05,79f90368-8899-4336-8b74-dc374e3a2e37,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
78afafdd-0d11-4f9c-b56e-9c6d96c850e4,a1df03a8-b175-484e-a09a-ce9c3b17e012,4,5,2023-01-05,fa8586e0-9286-45de-a81c-ce5f6e8b812c,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
8046e535-5b27-4498-be89-b11ad128938a,a255969a-8336-4033-9fac-dcc6fdaa8f9d,4,5,2023-01-05,66bc2def-35a3-48ef-9775-2f75b8b8063b,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
afa2f540-c295-4ed5-b688-8caa6ddd1ab8,d4ba34e7-346a-4114-b359-2cddf0e32961,4,5,2023-01-05,70fdaa98-9ba7-442d-a1cd-eba1ae130f0a,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
89001532-d744-40ba-b679-f6faf72c1b69,cd564b4c-419c-4af1-8b39-32743663d14e,4,5,2023-01-05,0f3a7cc0-9779-40de-9b4c-f5aa054b251f,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
f6dcfc55-3269-4006-8987-bf0ef7b6cc5c,38ebca8e-6bc8-4d6a-abdc-0817cc79ac08,4,5,2023-01-05,f18c6233-1c33-4098-9e6d-f9f9b7b23527,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
fcfd9fa8-d974-4a54-8af2-1d4b308f9eba,9764c226-d3fb-4ca6-9498-7788fd1e2071,4,5,2023-01-05,88abd36a-e7c0-487f-97e1-10c7e7dfd46a,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
7f1b90ff-277c-4cd2-844d-5f7ad3a054aa,350a4688-0294-41ed-b824-68fb76d0fff8,1,2,2023-01-02,5fcf3c8d-15c0-4330-b8e3-404c5d3ccfda,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
8ef766ef-9883-4f03-9792-f70bc05addae,a66e8a6b-e1b6-46ec-9366-22083f19bc74,1,2,2023-01-02,8d4d8eef-94e4-4b37-be44-dc8a9ac9231a,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
22f10977-cd18-4846-8348-4fd0283db5e1,e12263ec-2b4a-432b-9783-c6cea373ee6c,1,2,2023-01-02,2e308813-c46a-4a1f-9a93-a8196a800175,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
41c156d6-4424-443d-9821-e8e2bdac9e1a,09fd7c48-84f6-469a-beeb-a730922efbbc,1,2,2023-01-02,b1eb8669-5b50-4933-8397-8ab939379068,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
4c4056c7-c5a8-4845-b9d4-01f83d50a952,71d3fc78-883f-4361-9961-f1055060ca6a,1,2,2023-01-02,caa3b66c-26e9-4cf0-85fa-34feb8b57e44,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
f02c6339-06b4-4494-a814-5e9fd6673bac,f8b7eb84-e552-4de9-8b7b-d8378b985183,1,2,2023-01-02,6e0c6c4d-be04-41bb-b21d-57b29cb0daad,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
72374115-7dad-40e2-9ce2-13413aab42e2,951d445c-ea63-4b87-b335-697f9204c606,2,3,2023-01-03,344c2057-26ef-4417-b7ad-e43d09c6a1e6,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
1c620cd4-19d6-4af5-8b12-78d659894453,3426c2fb-c9dc-4609-b0ca-a056a601b562,2,3,2023-01-03,ce6e3f4c-b999-4d70-95c1-950648eaf6f6,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
9f3bdfd6-e627-43e5-b064-eeb92f61101a,014af6b4-346e-4d70-88ad-fa4304df701c,2,3,2023-01-03,72e4c786-f98a-4d25-b634-a4295490f979,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
264d289e-3ab2-4cc1-ac33-ca6cc6b51070,c7aeb972-c385-4445-af4a-7e9458d0b408,2,3,2023-01-03,4afafbdf-c9e6-4717-b04d-18a767a4bc67,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
b2ef354a-ef06-480b-a48f-4fb3e27f23f8,5acdd23e-92e8-405b-91d8-d281c72796c5,2,3,2023-01-03,abafd8ee-a82a-4e5f-9d6b-633ec51e785b,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
12e2eabb-6bb6-4f26-95a7-a337e2b982a8,baf11358-e9bb-443f-8b63-e8e108bc9665,3,4,2023-01-04,4f30c964-fbfa-4733-a27f-3929d15eab36,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
401f0153-2748-4603-ab0e-b7bd18f0a116,8d36da6c-95ad-422b-83fa-d67a35abfe02,3,4,2023-01-04,f1b593f1-0579-4c07-900a-fd8feac4767e,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
271ea5ca-dd97-455f-bb7b-15e116b66898,89b4d9db-cb6c-48ff-8c5a-8220d2bcfe31,3,4,2023-01-04,fa576372-7007-4e4a-bf07-63b5443e0a6c,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
d60b0d34-0bdf-4ac3-93b9-8f32967a94c7,7ddd2473-3167-47ae-a492-100f87048405,3,4,2023-01-04,ffba2dcb-42f9-42b1-b773-f163b671c99b,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
d4fc9cc7-e62f-4044-a944-285ce104bb9e,7b64c42d-6cd0-47dd-bc6b-22098565ac4d,4,5,2023-01-05,9c589d93-aa1a-483f-8ef4-9cb35246954a,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
b757f8f3-3c58-4fe5-a595-12c61a8de09e,2c46e668-3337-4929-bd15-95d5769103c3,4,5,2023-01-05,e8bd1a38-d8f1-481b-bd18-db8b51153703,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
d54b4c3d-80cc-46a1-91b2-df9ee2521233,b5975bc1-140f-4fd7-a8e0-70a352abe01d,4,5,2023-01-05,fab53fe7-3aa7-473b-a802-596e7f12537e,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
c84ba52f-4359-47ac-9ab3-b252b344c592,863f927e-b0da-4a4c-b2df-43bd6327f392,1,2,2023-01-02,357ab416-b0f4-46b3-a7c0-1c69338feb37,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
f71f274f-b79b-44d4-9c21-d47013abf5d4,17cf2a65-253f-467b-9d5d-ee4764877f92,1,2,2023-01-02,b61289cf-3e96-4708-83e1-3dedcaf2d80f,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
f9034b2e-eff6-45bd-93bd-61698b547749,0959b963-a82a-4e8f-a1f6-5217300e202d,1,2,2023-01-02,d2e80c12-97b1-4996-9b96-de508b82edbf,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
cd4a3622-1217-4d18-987d-6bce6717a0c4,845818ba-b18f-44ed-8ae6-9e8a283e12f3,1,2,2023-01-02,a8e0e7c9-7bf0-4089-a5bc-0f454991ec6f,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
d3e9fc6c-38b2-4326-b874-194e8b3b5126,c2ad8cbf-4e3f-4e76-992d-eb9a303168eb,1,2,2023-01-02,a1c6e14f-38b2-4869-acb0-ca49b1c15da4,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
4c898400-846c-48e7-9b2c-6307cd02c892,ca4ad9a2-7364-4c95-9aa7-441e050d4f3d,1,2,2023-01-02,0dea8204-a9c4-4968-b5c3-1cdd6a00dc45,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
dc2333b9-dadb-46ed-86ea-82b0f056b98e,dbe934c6-5b94-4a60-8f05-9859f98fabf3,1,2,2023-01-02,948d23d6-36d1-4fab-9bac-7638097158f7,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
30518398-a75a-4594-8030-ac5d4cb4f5f5,b25d9d60-8f8a-4f11-bc6d-42ed8a3899d7,1,2,2023-01-02,8a1d2716-3b36-44fd-b4f9-126f715bad21,2023-01-03,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Tuesday, 1/3 instead of Monday, 1/2",FALSE,[]
9e8b9419-3f6b-45ea-990a-a6cea38854cf,bd14eafa-0486-4a0c-aeac-2b4021c72c9d,2,3,2023-01-03,69ab2b95-0650-4bc1-889d-9c4e17b03fe0,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
77dbf075-c807-46d2-8ec4-e69c12fc7e62,f4a60b0d-24bc-4e6a-931c-eb78f14e9941,2,3,2023-01-03,57b4f0f3-c667-47fd-a588-a0caf473fc34,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
b74abe61-9f2d-470a-bf9f-3413f83cc7ee,b60137aa-c315-449b-9ab6-9b88233debcf,2,3,2023-01-03,fd1afbd1-7b41-4f1d-8dd6-58143aed8de4,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
e9d14ce3-01fa-437e-ad2b-2e893674b913,46e04224-a568-4c91-be74-83fccc75e80c,2,3,2023-01-03,44b9320f-5e6e-4328-856d-722683a76e48,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
34b25783-0d3b-4d12-a223-f8d14ec52ac6,001dc390-909e-49b2-a12c-87850d476daa,2,3,2023-01-03,03fe4874-dc55-47d0-ad5f-9e5adf85f48e,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
bb2dc499-d1f2-489c-ba5a-2e1a1ee32730,0975482e-d7be-45a6-a35b-3df27ab57493,2,3,2023-01-03,89dc9d01-c648-4a49-8645-36cad0ec32fd,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
12c8b86c-be1d-4c92-8e48-7193325bd432,075d9f7c-4483-40fd-9877-ec02152d5742,2,3,2023-01-03,6b8a87f9-ad54-45ad-80ac-7de3de46e1d2,2023-01-04,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Wednesday, 1/4 instead of Tuesday, 1/3",FALSE,[]
7938c5a7-f194-4e5a-adef-e277abbcaa06,7a7e2a86-dc91-44b4-8d68-ada60f0f20f6,3,4,2023-01-04,a23df254-a0f5-4e0e-9acc-ef05a1fb6ae4,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
79f66793-227c-47ec-a91e-ace6ffaecfa3,0175cdaf-e972-44b6-ace8-cb591a2cdef8,3,4,2023-01-04,4881e499-eacb-4a43-941e-0f578a84e0f6,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
e0f052b7-ac2f-487b-9de4-6a5f9b5a7c28,fb76ba2c-bc7d-4e2d-a150-a28b036ef400,3,4,2023-01-04,f013afca-b5ac-4565-9a27-ecddff382e74,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
9bc23e8b-b22e-4500-8eb9-d175ab287e08,9d9023bf-90f7-4435-a6af-79764cafad53,3,4,2023-01-04,39cfa34f-615b-4823-bf3b-52ac8ef00fee,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
44feab6f-8be6-454d-b034-3c84017f1c57,9a348ab1-8d21-4ce7-83ac-7558adbd8329,3,4,2023-01-04,fd2afdbd-3292-4c8f-b3a2-8353cd17a267,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
215649b8-0eb5-4193-9713-309981ce85a9,37e0afb9-bae8-4e80-95ef-0ba1c2cd9bce,3,4,2023-01-04,45c43a14-d397-4ea1-844c-ca10ab161867,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
302b883a-201d-4d06-8b6b-c10f59ee0555,b4bfb6ac-2215-45c9-9556-8c9d04a11351,3,4,2023-01-04,f68f2940-84fa-4f6d-a4b0-42402e393046,2023-01-05,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Thursday, 1/5 instead of Wednesday, 1/4",FALSE,[]
e8143251-dbe1-4228-a965-68e6eb75f871,0a9067fe-e243-4c35-8f97-a213f26eb41e,4,5,2023-01-05,dfe62bc2-5aac-46ca-9e97-c81eaff3512e,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
6c905482-80b7-48f3-994d-a00690578211,89dcbf4e-db78-4013-bc29-2770bd33a1ec,4,5,2023-01-05,ccf05813-9cd1-4ff0-9be2-4fab2228c78a,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
da37a3e1-ed0e-4a89-97a1-2dfce153db55,786f9695-d721-4332-8e95-b5bf7ee1e398,4,5,2023-01-05,5058ae4e-cc38-447e-b226-3b8455d5aad6,2023-01-06,New Years,"Special holiday schedule: Due to New Years, your order will be delivered on Friday, 1/6 instead of Thursday, 1/5",FALSE,[]
